url,zip_code,city,type_of_property,subtype_of_property,price,type_of_sale,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface_of_the_land,number_of_facades,swimming_pool,state_of_the_building,region,region_Brussels,region_Flanders,region_Wallonia,property_type_Apartment,property_type_House,property_subtype_apartment,property_subtype_bungalow,property_subtype_chalet,property_subtype_cottage,property_subtype_duplex,property_subtype_ground-floor,property_subtype_loft,property_subtype_mansion,property_subtype_master-house,property_subtype_mixed-building,property_subtype_penthouse,property_subtype_residence,property_subtype_studio,property_subtype_triplex,property_subtype_villa,sale_type_for sale,sale_type_in public sale,price_sqm
https://immovlan.be/en/detail/residence/for-sale/6663/mabompre/vwd16819,6663,Mabompré,House,residence,450000,for sale,5,230,3,0,1,1,30,1,1500,1500,4,0,2,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1957
https://immovlan.be/en/detail/apartment/for-sale/1933/sterrebeek/vbd85444,1933,Sterrebeek,Apartment,apartment,1107000,for sale,2,157,1,0,0,1,30,1,178,500,2,0,4,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7051
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd56318,1150,Sint-Pieters-Woluwe,House,residence,1495000,for sale,6,423,2,0,0,1,40,1,300,440,2,0,1,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3534
https://immovlan.be/en/detail/residence/for-sale/1040/etterbeek/vbd55464,1040,Etterbeek,House,residence,699000,for sale,6,225,1,0,0,1,20,1,99,160,2,0,0,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3107
https://immovlan.be/en/detail/studio/for-sale/7500/tournai/vbd84999,7500,Tournai,Apartment,studio,150000,for sale,0,45,3,1,0,1,5,0,0,500,2,0,2,Wallonia,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3333
https://immovlan.be/en/detail/mixed-building/for-sale/3670/meeuwen/rbv37205,3670,Meeuwen,House,mixed-building,395000,for sale,4,161,1,0,0,1,24,1,204,322,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2453
https://immovlan.be/en/detail/residence/for-sale/5680/doische/vbd88574,5680,Doische,House,residence,347219,for sale,4,183,1,0,0,0,27,1,490,750,3,0,4,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1897
https://immovlan.be/en/detail/residence/for-sale/2200/herentals/rbv35207,2200,Herentals,House,residence,398000,for sale,3,183,1,0,0,1,24,1,204,180,2,0,4,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2175
https://immovlan.be/en/detail/residence/for-sale/3890/gingelom/rbv38826,3890,Gingelom,House,residence,84500,for sale,2,97,1,0,0,0,0,1,204,922,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,871
https://immovlan.be/en/detail/residence/for-sale/6821/lacuisine/vbd77636,6821,Lacuisine,House,residence,459000,for sale,3,480,3,0,0,1,35,1,75,410,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,956
https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/vbd94103,1060,Sint-Gillis,Apartment,apartment,230000,for sale,1,44,1,0,0,1,2,0,0,500,2,0,3,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5227
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd85425,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,529000,for sale,2,110,1,0,0,1,11,0,0,500,2,0,4,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4809
https://immovlan.be/en/detail/apartment/for-sale/9041/oostakker/rbv38579,9041,Oostakker,Apartment,apartment,274000,for sale,1,60,2,0,0,1,6,1,70,500,2,0,4,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4567
https://immovlan.be/en/detail/villa/for-sale/1300/wavre/rbv42905,1300,Wavre,House,villa,895000,for sale,4,223,2,0,0,1,20,1,2300,2580,4,0,2,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4013
https://immovlan.be/en/detail/residence/for-sale/3053/haasrode/rbv40990,3053,Haasrode,House,residence,695000,for sale,4,243,2,0,0,1,24,1,204,932,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2860
https://immovlan.be/en/detail/duplex/for-sale/3070/kortenberg/rbv38761,3070,Kortenberg,Apartment,duplex,399000,for sale,3,167,2,0,1,1,13,1,308,500,2,0,3,Flanders,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2389
https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd92981,1000,Brussels,House,residence,1780000,for sale,7,430,1,0,0,0,0,1,40,238,2,0,1,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4140
https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbd95880,1070,Anderlecht,House,residence,439000,for sale,3,192,2,0,0,1,15,1,60,136,2,0,1,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2286
https://immovlan.be/en/detail/villa/for-sale/1180/ukkel/vbd96088,1180,Ukkel,House,villa,2475000,for sale,5,450,1,0,1,1,100,1,700,208,4,0,2,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,5500
https://immovlan.be/en/detail/residence/for-sale/9170/sint-gillis-waas/rbv43081,9170,Sint-Gillis-Waas,House,residence,283000,for sale,2,111,1,0,0,0,0,1,204,252,3,0,0,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2550
https://immovlan.be/en/detail/residence/for-sale/4400/flemalle/vbd95087,4400,Flémalle,House,residence,179000,for sale,2,100,1,1,0,0,0,1,350,450,4,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1790
https://immovlan.be/en/detail/apartment/for-sale/9080/zaffelare/rbv28692,9080,Zaffelare,Apartment,apartment,327000,for sale,2,84,2,0,0,1,10,1,110,500,2,0,4,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3893
https://immovlan.be/en/detail/apartment/for-sale/9830/sint-martens-latem/rbv43251,9830,Sint-Martens-Latem,Apartment,apartment,375000,for sale,1,62,2,0,0,1,9,1,70,500,3,0,4,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6048
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd64001,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,250000,for sale,1,47,3,0,0,0,0,0,0,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5319
https://immovlan.be/en/detail/residence/for-sale/7321/blaton/vbd92751,7321,Blaton,House,residence,49900,for sale,2,97,1,0,0,0,0,0,0,1,2,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,514
https://immovlan.be/en/detail/residence/for-sale/1480/tubize/vbd88424,1480,Tubize,House,residence,295000,for sale,3,130,3,0,0,1,23,1,490,136,2,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2269
https://immovlan.be/en/detail/residence/for-sale/1700/dilbeek/rbv11746,1700,Dilbeek,House,residence,590000,for sale,3,166,1,0,0,0,0,1,204,1434,4,0,3,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3554
https://immovlan.be/en/detail/residence/for-sale/6183/trazegnies/vbd47234,6183,Trazegnies,House,residence,119000,for sale,1,165,1,0,1,0,0,1,490,639,4,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,721
https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbv40354,9040,Sint-Amandsberg,House,residence,495000,for sale,4,200,1,0,0,0,0,1,204,579,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2475
https://immovlan.be/en/detail/residence/for-sale/1970/wezembeek-oppem/rbv29655,1970,Wezembeek-Oppem,House,residence,795000,for sale,3,361,1,0,0,0,24,1,204,3800,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2202
https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbv42148,8620,Nieuwpoort,Apartment,apartment,210000,for sale,1,52,1,1,0,0,0,0,0,500,2,0,3,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4038
https://immovlan.be/en/detail/residence/for-sale/5550/mouzaive/vwd16732,5550,Mouzaive,House,residence,640000,for sale,8,400,3,0,0,1,27,1,490,1196,4,0,2,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1600
https://immovlan.be/en/detail/residence/for-sale/5190/saint-martin/vbd95956,5190,Saint-Martin,House,residence,220000,for sale,2,120,1,0,0,0,0,1,200,270,4,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1833
https://immovlan.be/en/detail/residence/for-sale/8790/waregem/rbv38764,8790,Waregem,House,residence,239000,for sale,3,170,3,0,0,1,24,1,80,253,2,0,0,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1406
https://immovlan.be/en/detail/residence/for-sale/9940/evergem/rbv38742,9940,Evergem,House,residence,230000,for sale,3,180,1,0,0,1,24,0,0,208,2,0,0,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1278
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd39242,1050,Elsene,Apartment,apartment,480000,for sale,3,137,2,0,0,1,2,0,0,500,2,0,2,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3504
https://immovlan.be/en/detail/villa/for-sale/4670/mortier/vbd93548,4670,Mortier,House,villa,520000,for sale,4,222,1,0,0,1,45,1,490,1211,4,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2342
https://immovlan.be/en/detail/residence/in-public-sale/1370/jodoigne/vbd90862,1370,Jodoigne,House,residence,105000,in public sale,4,165,1,0,0,0,0,0,0,639,3,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,636
https://immovlan.be/en/detail/villa/for-sale/1380/lasne/rbu65815,1380,Lasne,House,villa,895000,for sale,4,220,2,0,1,1,250,1,1800,2283,4,1,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4068
https://immovlan.be/en/detail/residence/for-sale/1495/marbais/vbd30523,1495,Marbais,House,residence,415000,for sale,6,287,2,0,0,1,27,1,815,1030,3,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1446
https://immovlan.be/en/detail/residence/for-sale/3930/hamont/rbv39390,3930,Hamont,House,residence,445000,for sale,3,177,1,0,0,0,0,1,204,488,2,0,4,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2514
https://immovlan.be/en/detail/apartment/for-sale/3840/borgloon/rbv03430,3840,Borgloon,Apartment,apartment,225000,for sale,3,124,1,0,0,1,13,0,0,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1815
https://immovlan.be/en/detail/residence/for-sale/3460/bekkevoort/rbv36658,3460,Bekkevoort,House,residence,529000,for sale,4,188,1,0,0,1,24,1,330,459,3,0,4,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2814
https://immovlan.be/en/detail/penthouse/for-sale/1080/sint-jans-molenbeek/vwd16581,1080,Sint-Jans-Molenbeek,Apartment,penthouse,229000,for sale,3,80,1,0,0,1,50,0,70,500,1,0,1,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2862
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbv40025,9230,Wetteren,House,residence,249000,for sale,4,125,3,0,0,1,24,0,0,60,2,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1992
https://immovlan.be/en/detail/mixed-building/for-sale/9000/gent/rbv39990,9000,Gent,House,mixed-building,1795000,for sale,9,300,1,0,0,1,24,0,0,164,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5983
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbc80168,1050,Elsene,House,residence,895000,for sale,8,481,1,0,0,1,15,1,380,518,2,0,0,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1861
https://immovlan.be/en/detail/apartment/for-sale/5060/auvelais/vbd83164,5060,Auvelais,Apartment,apartment,139000,for sale,1,75,1,0,0,1,10,0,0,500,2,0,1,Wallonia,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1853
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd86938,1080,Sint-Jans-Molenbeek,Apartment,apartment,259000,for sale,2,84,3,0,0,1,14,0,0,500,2,0,2,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3083
https://immovlan.be/en/detail/residence/for-sale/3700/berg/rbv13029,3700,Berg,House,residence,169900,for sale,4,121,1,0,0,0,0,1,204,140,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1404
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbd85539,6700,Arlon,Apartment,apartment,228000,for sale,2,81,1,0,0,0,10,0,107,500,2,0,0,Wallonia,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2815
https://immovlan.be/en/detail/residence/for-sale/1330/rixensart/vbd21260,1330,Rixensart,House,residence,415000,for sale,5,181,3,0,0,1,20,1,473,473,3,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2293
https://immovlan.be/en/detail/mixed-building/for-sale/1160/oudergem/vbd58804,1160,Oudergem,House,mixed-building,850000,for sale,4,214,1,0,0,1,20,1,267,365,2,0,1,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3972
https://immovlan.be/en/detail/residence/for-sale/1390/grez-doiceau/vbd93913,1390,Grez-Doiceau,House,residence,399000,for sale,3,108,2,0,0,1,30,1,490,1650,4,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3694
https://immovlan.be/en/detail/villa/for-sale/1933/sterrebeek/rbv31024,1933,Sterrebeek,House,villa,799000,for sale,3,175,1,0,1,1,25,1,500,730,4,0,2,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4566
https://immovlan.be/en/detail/residence/for-sale/5300/andenne/vbd85803,5300,Andenne,House,residence,495786,for sale,3,158,1,0,0,0,27,1,490,6982,4,0,4,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3138
https://immovlan.be/en/detail/cottage/for-sale/3540/herk-de-stad/rbv01306,3540,Herk-de-Stad,House,cottage,1250000,for sale,3,281,2,0,1,1,24,1,204,3304,4,0,2,Flanders,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,4448
https://immovlan.be/en/detail/apartment/for-sale/9500/geraardsbergen/rbv40823,9500,Geraardsbergen,Apartment,apartment,259000,for sale,2,143,1,0,0,1,21,0,0,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1811
https://immovlan.be/en/detail/apartment/for-sale/1360/perwez/vbd09952,1360,Perwez,Apartment,apartment,270000,for sale,1,80,1,0,0,1,10,0,0,500,2,0,4,Wallonia,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3375
https://immovlan.be/en/detail/duplex/for-sale/1080/sint-jans-molenbeek/vwd14891,1080,Sint-Jans-Molenbeek,Apartment,duplex,225000,for sale,2,90,3,0,0,1,11,0,70,500,2,0,1,Brussels,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2500
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84849,1180,Ukkel,Apartment,apartment,899000,for sale,2,113,1,0,0,1,11,1,70,500,2,0,4,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7956
https://immovlan.be/en/detail/residence/for-sale/2440/geel/rbv43631,2440,Geel,House,residence,345000,for sale,2,216,1,0,0,1,24,1,204,627,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1597
https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbd39810,1410,Waterloo,House,residence,449000,for sale,4,180,3,0,0,1,18,1,341,447,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2494
https://immovlan.be/en/detail/apartment/for-sale/9830/sint-martens-latem/rbv43244,9830,Sint-Martens-Latem,Apartment,apartment,725000,for sale,3,119,2,0,0,1,23,1,34,500,3,0,4,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6092
https://immovlan.be/en/detail/residence/for-sale/5650/walcourt/vwd16031,5650,Walcourt,House,residence,75000,for sale,2,84,1,0,0,0,0,0,0,63,4,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,893
https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd65583,1000,Brussels,Apartment,studio,280000,for sale,1,56,1,0,0,1,11,0,0,500,2,0,1,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,5000
https://immovlan.be/en/detail/master-house/for-sale/6000/charleroi/vbd60994,6000,Charleroi,House,master-house,295000,for sale,6,165,1,0,0,1,27,1,490,639,2,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1788
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd93214,5590,Ciney,House,residence,325000,for sale,3,146,1,0,0,1,27,1,900,900,4,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2226
https://immovlan.be/en/detail/residence/for-sale/3980/tessenderlo/rbu84543,3980,Tessenderlo,House,residence,445000,for sale,3,172,1,0,0,1,24,1,204,939,4,0,2,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2587
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd66518,1050,Elsene,Apartment,apartment,975000,for sale,3,237,3,0,0,1,12,0,0,500,2,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4114
https://immovlan.be/en/detail/residence/for-sale/3120/tremelo/rbv36751,3120,Tremelo,House,residence,599000,for sale,4,270,2,0,0,1,24,1,204,1140,4,0,4,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2219
https://immovlan.be/en/detail/residence/for-sale/4820/dison/vbd73943,4820,Dison,House,residence,269000,for sale,3,523,1,0,0,1,27,1,490,260,4,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,514
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd92473,1000,Brussels,Apartment,apartment,450000,for sale,3,120,3,0,0,1,3,0,0,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3750
https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbc96755,1410,Waterloo,House,residence,1975000,for sale,6,500,2,0,0,1,27,1,3850,4050,4,0,2,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3950
https://immovlan.be/en/detail/loft/for-sale/3700/tongeren/rbv29586,3700,Tongeren,Apartment,loft,375000,for sale,2,138,1,0,0,1,27,0,0,500,2,0,1,Flanders,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2717
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbc71732,1040,Etterbeek,Apartment,apartment,365000,for sale,2,90,2,0,0,0,0,0,0,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4056
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbu46366,8400,Oostende,Apartment,apartment,169000,for sale,2,63,1,1,0,0,0,0,0,500,2,0,2,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2683
https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu89840,1800,Vilvoorde,House,residence,349000,for sale,3,140,1,0,0,1,30,0,0,70,2,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2493
https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd77756,1000,Brussels,House,residence,890000,for sale,5,267,2,0,0,1,22,1,50,109,2,0,2,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3333
https://immovlan.be/en/detail/residence/for-sale/3140/keerbergen/rbv31528,3140,Keerbergen,House,residence,550000,for sale,2,175,1,0,0,0,0,0,0,479,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3143
https://immovlan.be/en/detail/residence/for-sale/1600/sint-pieters-leeuw/rbv11898,1600,Sint-Pieters-Leeuw,House,residence,425000,for sale,3,163,2,0,0,1,24,1,204,126,2,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2607
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vwd16594,6060,Gilly,House,residence,175000,for sale,3,110,3,0,0,1,16,1,140,190,2,0,2,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1591
https://immovlan.be/en/detail/penthouse/for-sale/1140/evere/vbd78905,1140,Evere,Apartment,penthouse,269000,for sale,1,60,2,0,0,1,7,0,0,500,3,0,4,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4483
https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbd52935,1410,Waterloo,House,villa,795000,for sale,4,200,2,0,0,1,50,1,250,552,4,0,2,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3975
https://immovlan.be/en/detail/residence/for-sale/1495/villers-la-ville/vbd68883,1495,Villers-la-Ville,House,residence,150000,for sale,1,142,1,0,0,1,27,1,490,1800,3,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1056
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbd91532,7090,Braine-le-Comte,House,residence,335000,for sale,4,165,1,0,0,1,27,0,490,639,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2030
https://immovlan.be/en/detail/villa/for-sale/4031/angleur/vbd91727,4031,Angleur,House,villa,450000,for sale,4,220,3,0,0,1,27,1,587,667,4,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2045
https://immovlan.be/en/detail/apartment/for-sale/1440/braine-le-chateau/vbd39162,1440,Braine-le-Château,Apartment,apartment,310000,for sale,2,90,3,0,0,1,5,0,0,500,2,0,1,Wallonia,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3444
https://immovlan.be/en/detail/penthouse/for-sale/1150/sint-pieters-woluwe/vbd38849,1150,Sint-Pieters-Woluwe,Apartment,penthouse,715000,for sale,3,204,2,0,0,1,30,0,0,500,3,0,1,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3505
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd71701,1180,Ukkel,House,residence,1580000,for sale,6,351,2,0,0,1,13,1,400,555,3,0,2,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4501
https://immovlan.be/en/detail/residence/for-sale/7333/tertre/vbd92332,7333,Tertre,House,residence,90000,for sale,3,165,1,0,0,0,0,1,490,380,3,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,545
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbv41863,8670,Koksijde,Apartment,apartment,379000,for sale,3,79,1,0,0,1,13,0,0,500,2,0,3,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4797
https://immovlan.be/en/detail/studio/for-sale/8420/wenduine/rwc41920,8420,Wenduine,Apartment,studio,155000,for sale,0,35,1,0,0,1,13,0,0,500,2,0,1,Flanders,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,4429
https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd46288,1020,Laken,House,residence,770000,for sale,4,270,2,0,0,1,7,1,99,208,3,0,4,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2852
https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbd66369,1070,Anderlecht,House,residence,260700,for sale,2,245,1,0,0,0,0,1,99,175,2,0,1,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1064
https://immovlan.be/en/detail/residence/for-sale/1430/rebecq/vbd23129,1430,Rebecq,House,residence,275000,for sale,6,200,3,0,0,1,120,1,400,500,3,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1375
https://immovlan.be/en/detail/residence/for-sale/4801/stembert/vbd95842,4801,Stembert,House,residence,265000,for sale,3,123,1,0,0,1,19,1,469,570,3,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2154
https://immovlan.be/en/detail/villa/for-sale/1860/meise/vbd92313,1860,Meise,House,villa,399000,for sale,3,157,1,0,0,1,12,1,181,669,4,0,0,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2541
